batch,N,q,positive,value
33,10000,0.97,True,3.6782881893545643
33,10000,0.975,True,3.8080887876093357
33,10000,0.98,True,4.0690790182732055
33,10000,0.985,True,4.293356587932839
33,10000,0.99,True,4.493524350365817
33,10000,0.995,True,4.63241643075334
33,10000,0.996,True,4.657165487269047
33,10000,0.997,True,4.681914543784757
33,10000,0.998,True,4.706663600300464
33,100000,0.95,False,-1.068331419369788
33,100000,0.97,False,-0.6814520636915584
33,100000,0.99,False,0.17602933777940635
33,100000,0.995,False,0.7576211191021168
33,100000,0.95,True,3.2701479710220513
33,100000,0.96,True,3.617365943062693
33,100000,0.965,True,3.860589216993802
33,100000,0.97,True,4.2150311721281
33,100000,0.975,True,4.485602394314149
33,100000,0.98,True,5.120579912007694
33,100000,0.985,True,5.589768532272659
33,100000,0.99,True,6.601275165374602
33,100000,0.995,True,11.487173287911281
33,100000,0.996,True,14.702575630164139
33,100000,0.997,True,15.39460641051042
33,100000,0.998,True,16.388677063547966
33,1000000,0.95,False,-1.0779859693848344
33,1000000,0.97,False,-0.7052420261922676
33,1000000,0.99,False,0.12151024313345002
33,1000000,0.995,False,0.6747406713371997
33,1000000,0.95,True,2.920382883317945
33,1000000,0.96,True,3.2202031040566985
33,1000000,0.965,True,3.453447781071995
33,1000000,0.97,True,3.7516888464127343
33,1000000,0.975,True,4.203328496734823
33,1000000,0.98,True,4.64638435052125
33,1000000,0.985,True,5.398482043671824
33,1000000,0.99,True,6.309278097081935
33,1000000,0.995,True,8.297032841139842
33,1000000,0.996,True,9.292523468272115
33,1000000,0.997,True,10.966077663873822
33,1000000,0.998,True,12.736013823106802
34,1000,0.95,False,-1.1091455615564951
34,1000,0.97,False,-0.6610485447231447
34,1000,0.99,False,0.17312402798886037
34,1000,0.995,False,0.66697857615308
34,1000,0.95,True,2.178843375217542
34,1000,0.96,True,2.5951809684406006
34,1000,0.965,True,2.8033497650521295
34,1000,0.97,True,3.011518561663659
34,1000,0.975,True,3.219687358275188
34,1000,0.98,True,3.4278561548867117
34,1000,0.985,True,3.6360249514982415
34,1000,0.99,True,3.8441937481097703
34,1000,0.995,True,4.0523625447213
34,1000,0.996,True,4.093996304043603
34,1000,0.997,True,4.135630063365912
34,1000,0.998,True,4.177263822688216
34,10000,0.95,False,-1.0473438007726128
34,10000,0.97,False,-0.6927219586940074
34,10000,0.99,False,0.19872044574620606
34,10000,0.995,False,0.7857018376988009
34,10000,0.95,True,4.42720173886981
34,10000,0.96,True,4.9749862930129005
34,10000,0.965,True,5.46219492487756
34,10000,0.97,True,6.117647018931638
34,10000,0.975,True,6.879956447079022
34,10000,0.98,True,7.065331616403521
34,10000,0.985,True,7.558929032331466
34,10000,0.99,True,8.808731005484365
34,10000,0.995,True,17.72524120580622
34,10000,0.996,True,20.323737538379913
34,10000,0.997,True,22.922233870953303
34,10000,0.998,True,25.52073020352669
34,100000,0.95,False,-1.0704739306421716
34,100000,0.97,False,-0.6996697614384095
34,100000,0.99,False,0.10795496361717521
34,100000,0.995,False,0.6442931407809231
34,100000,0.95,True,2.7211654741537292
34,100000,0.96,True,2.990943254287748
34,100000,0.965,True,3.153096085143119
34,100000,0.97,True,3.383379585067642
34,100000,0.975,True,3.660302680700481
34,100000,0.98,True,4.13477672174252
34,100000,0.985,True,4.479941127589351
34,100000,0.99,True,5.993185924470472
34,100000,0.995,True,8.966769451988483
34,100000,0.996,True,9.908784097705873
34,100000,0.997,True,11.245785456897885
34,100000,0.998,True,12.924537858220809
34,1000000,0.95,False,-1.077770343458724
34,1000000,0.97,False,-0.7051757278043999
34,1000000,0.99,False,0.12279297370508971
34,1000000,0.995,False,0.6809799361678055
34,1000000,0.95,True,2.810034464824511
34,1000000,0.96,True,3.1455979323788914
34,1000000,0.965,True,3.3432812457953927
34,1000000,0.97,True,3.542896297901719
34,1000000,0.975,True,3.881838133936265
34,1000000,0.98,True,4.290479191388131
34,1000000,0.985,True,4.930296068085528
34,1000000,0.99,True,6.171488640349501
34,1000000,0.995,True,8.517719898123946
34,1000000,0.996,True,9.485886789728262
34,1000000,0.997,True,11.546638013035516
34,1000000,0.998,True,13.444638570692312
35,1000,0.95,False,-1.1373669168848721
35,1000,0.97,False,-0.8126421197393656
35,1000,0.99,False,-0.07582405740728747
35,1000,0.995,False,0.9218054279715553
35,1000,0.95,True,6.603843442128792
35,1000,0.96,True,6.742048273998588
35,1000,0.965,True,6.811150689933484
35,1000,0.97,True,6.880253105868381
35,1000,0.975,True,6.949355521803278
35,1000,0.98,True,7.018457937738175
35,1000,0.985,True,7.087560353673072
35,1000,0.99,True,7.156662769607968
35,1000,0.995,True,7.2257651855428655
35,1000,0.996,True,7.239585668729845
35,1000,0.997,True,7.253406151916825
35,1000,0.998,True,7.267226635103802
35,10000,0.95,False,-1.1133655537882434
35,10000,0.97,False,-0.7366983812634466
35,10000,0.99,False,0.0474002261556804
35,10000,0.995,False,0.5685489848016981
35,10000,0.95,True,2.6399365052205317
35,10000,0.96,True,2.8011657094130022
35,10000,0.965,True,2.894087561629023
35,10000,0.97,True,2.9896337097277503
35,10000,0.975,True,3.073363037271064
35,10000,0.98,True,3.154589979284996
35,10000,0.985,True,3.2891399455195627
35,10000,0.99,True,3.4307215193436638
35,10000,0.995,True,3.8321897720788622
35,10000,0.996,True,3.91569851556088
35,10000,0.997,True,3.9992072590429095
35,10000,0.998,True,4.082716002524927
35,100000,0.95,False,-1.09336320620366
35,100000,0.97,False,-0.7169422140709452
35,100000,0.99,False,0.09471247458521498
35,100000,0.995,False,0.7009566717779591
35,100000,0.95,True,2.824956087056062
35,100000,0.96,True,3.269025363426377
35,100000,0.965,True,3.6403675025224818
35,100000,0.97,True,3.9253674159614778
35,100000,0.975,True,4.275662274543235
35,100000,0.98,True,4.833910528298819
35,100000,0.985,True,5.229157641349605
35,100000,0.99,True,5.909438943750199
35,100000,0.995,True,7.885584524968194
35,100000,0.996,True,8.014126285183416
35,100000,0.997,True,8.318470692697453
35,100000,0.998,True,10.393311017996954
35,1000000,0.95,False,-1.0764944787193733
35,1000000,0.97,False,-0.6964574286853543
35,1000000,0.99,False,0.12433623459467803
35,1000000,0.995,False,0.6862826508144713
35,1000000,0.95,True,2.8785431824878227
35,1000000,0.96,True,3.265796087162367
35,1000000,0.965,True,3.47862345439366
35,1000000,0.97,True,3.7570135782435
35,1000000,0.975,True,4.149651593130736
35,1000000,0.98,True,4.560430369199775
35,1000000,0.985,True,5.040102997908451
35,1000000,0.99,True,6.084127711808551
35,1000000,0.995,True,8.722004710699002
35,1000000,0.996,True,9.69405853461681
35,1000000,0.997,True,12.198815602814665
35,1000000,0.998,True,15.197423218604733
36,1000,0.95,False,-1.1144243378380678
36,1000,0.97,False,-0.7620673965914149
36,1000,0.99,False,-0.08087911414820782
36,1000,0.995,False,0.5170075051272478
36,1000,0.95,True,1.042088779123338
36,1000,0.96,True,1.0877153006364766
36,1000,0.965,True,1.1105285613930458
36,1000,0.97,True,1.133341822149615
36,1000,0.975,True,1.1561550829061844
36,1000,0.98,True,1.1789683436627536
36,1000,0.985,True,1.2017816044193226
36,1000,0.99,True,1.2245948651758918
36,1000,0.995,True,1.2474081259324612
36,1000,0.996,True,1.251970778083775
36,1000,0.997,True,1.2565334302350888
36,1000,0.998,True,1.2610960823864028
36,10000,0.95,False,-1.075486715582664
36,10000,0.97,False,-0.6657958325028417
36,10000,0.99,False,0.29325770048106753
36,10000,0.995,False,0.7912512265858964
36,10000,0.95,True,2.466184782646863
36,10000,0.96,True,2.699738987531637
36,10000,0.965,True,2.8549791497607697
36,10000,0.97,True,3.417268259091619
36,10000,0.975,True,4.043159660713162
36,10000,0.98,True,4.792770040001699
36,10000,0.985,True,5.788075571167163
36,10000,0.99,True,6.209876859943055
36,10000,0.995,True,7.399116769535821
36,10000,0.996,True,7.867104127778342
36,10000,0.997,True,8.335091486020957
36,10000,0.998,True,8.80307884426348
36,100000,0.95,False,-1.0756818004831512
36,100000,0.97,False,-0.6954141287508044
36,100000,0.99,False,0.14172765913795254
36,100000,0.995,False,0.7151582697144704
36,100000,0.95,True,3.0837767414349972
36,100000,0.96,True,3.2785558202364866
36,100000,0.965,True,3.4881379825119057
36,100000,0.97,True,3.9150820182285893
36,100000,0.975,True,4.167963292040899
36,100000,0.98,True,4.632256924503648
36,100000,0.985,True,5.2929906949752645
36,100000,0.99,True,6.1345997382273
36,100000,0.995,True,10.726449938401856
36,100000,0.996,True,11.139172664573199
36,100000,0.997,True,12.503889225178863
36,100000,0.998,True,12.996479771425097
36,1000000,0.95,False,-1.0706367785769872
36,1000000,0.97,False,-0.6954623651693639
36,1000000,0.99,False,0.12503582987071102
36,1000000,0.995,False,0.67899222977535
36,1000000,0.95,True,2.930131536476681
36,1000000,0.96,True,3.295863996262995
36,1000000,0.965,True,3.500360916097347
36,1000000,0.97,True,3.7342601061744096
36,1000000,0.975,True,4.069834766997397
36,1000000,0.98,True,4.6076749469514375
36,1000000,0.985,True,5.27106548523884
36,1000000,0.99,True,6.373436604280889
36,1000000,0.995,True,9.297490849347458
36,1000000,0.996,True,10.661025904354025
36,1000000,0.997,True,11.708207450214456
36,1000000,0.998,True,14.517082189942448
37,1000,0.95,False,-0.9915783246407246
37,1000,0.97,False,-0.725432007146951
37,1000,0.99,False,-0.19100950496544655
37,1000,0.995,False,0.7104123021796328
37,1000,0.95,True,2.0118569424190693
37,1000,0.96,True,2.050276287413602
37,1000,0.965,True,2.0694859599108684
37,1000,0.97,True,2.0886956324081343
37,1000,0.975,True,2.1079053049053997
37,1000,0.98,True,2.127114977402666
37,1000,0.985,True,2.146324649899932
37,1000,0.99,True,2.165534322397198
37,1000,0.995,True,2.184743994894464
37,1000,0.996,True,2.188585929393917
37,1000,0.997,True,2.1924278638933705
37,1000,0.998,True,2.1962697983928234
37,10000,0.95,False,-1.055982688239333
37,10000,0.97,False,-0.7268016984287028
37,10000,0.99,False,0.06425011650032705
37,10000,0.995,False,0.5567240872246035
37,10000,0.95,True,2.589384935722112
37,10000,0.96,True,2.6960486153533525
37,10000,0.965,True,2.884884582429161
37,10000,0.97,True,3.3312000009254326
37,10000,0.975,True,3.6586128506853974
37,10000,0.98,True,3.8433426179618086
37,10000,0.985,True,3.9378742857043774
37,10000,0.99,True,3.9808641822847504
37,10000,0.995,True,4.031100147476805
37,10000,0.996,True,4.041469388009069
37,10000,0.997,True,4.051838628541333
37,10000,0.998,True,4.062207869073595
37,100000,0.95,False,-1.0673668625736212
37,100000,0.97,False,-0.6897380052784012
37,100000,0.99,False,0.1393171698355583
37,100000,0.995,False,0.7000332957370672
37,100000,0.95,True,2.9886261315960194
37,100000,0.96,True,3.323073705539353
37,100000,0.965,True,3.719085461307201
37,100000,0.97,True,3.935889381566671
37,100000,0.975,True,4.461346882686199
37,100000,0.98,True,4.607832971025945
37,100000,0.985,True,5.216740499238787
37,100000,0.99,True,6.783299367192585
37,100000,0.995,True,10.761857580105135
37,100000,0.996,True,11.14583587276139
37,100000,0.997,True,11.396715696950023
37,100000,0.998,True,12.865527334704039
37,1000000,0.95,False,-1.0758463366122968
37,1000000,0.97,False,-0.6992544322813491
37,1000000,0.99,False,0.12408444784514204
37,1000000,0.995,False,0.6772684798023361
37,1000000,0.95,True,2.946020730954757
37,1000000,0.96,True,3.278295608346589
37,1000000,0.965,True,3.474556717732338
37,1000000,0.97,True,3.723247621005182
37,1000000,0.975,True,4.065197734259412
37,1000000,0.98,True,4.4686158128300875
37,1000000,0.985,True,5.045254989824279
37,1000000,0.99,True,6.121685441354417
37,1000000,0.995,True,8.684600523817501
37,1000000,0.996,True,10.532427131466646
37,1000000,0.997,True,12.839309577767821
37,1000000,0.998,True,15.541391836894778
38,1000,0.95,False,-1.1244508042278727
38,1000,0.97,False,-0.8994016847013363
38,1000,0.99,False,-0.4315881908781318
38,1000,0.995,False,-0.07743817692676001
38,1000,0.95,True,1.671936727901871
38,1000,0.96,True,1.7161500280303061
38,1000,0.965,True,1.7382566780945234
38,1000,0.97,True,1.7603633281587412
38,1000,0.975,True,1.7824699782229585
38,1000,0.98,True,1.804576628287176
38,1000,0.985,True,1.8266832783513935
38,1000,0.99,True,1.848789928415611
38,1000,0.995,True,1.8708965784798286
38,1000,0.996,True,1.875317908492672
38,1000,0.997,True,1.8797392385055156
38,1000,0.998,True,1.8841605685183591
38,10000,0.95,False,-1.0744627239547093
38,10000,0.97,False,-0.6544091293826889
38,10000,0.99,False,0.17554657715592137
38,10000,0.995,False,0.7049837692619886
38,10000,0.95,True,2.7599588884113757
38,10000,0.96,True,2.8145863105244384
38,10000,0.965,True,2.9850384363362537
38,10000,0.97,True,3.2331732550679657
38,10000,0.975,True,3.596399409163105
38,10000,0.98,True,3.7565640830925484
38,10000,0.985,True,3.8288111123846478
38,10000,0.99,True,4.369007507271162
38,10000,0.995,True,5.523436617567079
38,10000,0.996,True,5.859619476553575
38,10000,0.997,True,6.195802335540145
38,10000,0.998,True,6.531985194526642
38,100000,0.95,False,-1.058586549982993
38,100000,0.97,False,-0.6935764254123773
38,100000,0.99,False,0.1274581155530935
38,100000,0.995,False,0.704750252221522
38,100000,0.95,True,3.136856603125527
38,100000,0.96,True,3.4113889782105957
38,100000,0.965,True,3.5292141377043578
38,100000,0.97,True,3.8334732557289986
38,100000,0.975,True,4.308217838429615
38,100000,0.98,True,4.46812394922635
38,100000,0.985,True,5.009508406176121
38,100000,0.99,True,6.713916658535364
38,100000,0.995,True,10.073529886643202
38,100000,0.996,True,12.555831230390885
38,100000,0.997,True,13.584170620339897
38,100000,0.998,True,15.680035179231503
38,1000000,0.95,False,-1.0764693889554517
38,1000000,0.97,False,-0.6989396976830243
38,1000000,0.99,False,0.12501636633157134
38,1000000,0.995,False,0.702857529638776
38,1000000,0.95,True,2.9926638878938734
38,1000000,0.96,True,3.36441721278952
38,1000000,0.965,True,3.570120577409713
38,1000000,0.97,True,3.7799536659439683
38,1000000,0.975,True,4.074471368586936
38,1000000,0.98,True,4.598079010702297
38,1000000,0.985,True,5.324495741160385
38,1000000,0.99,True,6.3580610842348975
38,1000000,0.995,True,8.312966594701573
38,1000000,0.996,True,9.56632143125812
38,1000000,0.997,True,10.99300518697241
38,1000000,0.998,True,12.990053164222052
39,1000,0.95,False,-0.9083411846152082
39,1000,0.97,False,-0.6212400388083668
39,1000,0.99,False,0.247648471974012
39,1000,0.995,False,0.7082196512769934
39,1000,0.95,True,1.2346524404387722
39,1000,0.96,True,1.253996590269388
39,1000,0.965,True,1.2636686651846958
39,1000,0.97,True,1.2733407401000036
39,1000,0.975,True,1.2830128150153115
39,1000,0.98,True,1.2926848899306194
39,1000,0.985,True,1.3023569648459272
39,1000,0.99,True,1.312029039761235
39,1000,0.995,True,1.321701114676543
39,1000,0.996,True,1.3236355296596043
39,1000,0.997,True,1.325569944642666
39,1000,0.998,True,1.3275043596257277
39,10000,0.95,False,-1.081044186217622
39,10000,0.97,False,-0.7615277882900116
39,10000,0.99,False,0.16418451190329256
39,10000,0.995,False,0.7322822492625879
39,10000,0.95,True,3.467859454527468
39,10000,0.96,True,3.511845316207496
39,10000,0.965,True,3.5676325934424074
39,10000,0.97,True,3.7781612524492383
39,10000,0.975,True,4.034079640801517
39,10000,0.98,True,4.371699541975589
39,10000,0.985,True,4.756029076326811
39,10000,0.99,True,5.175390835560893
39,10000,0.995,True,8.000778638440316
39,10000,0.996,True,8.697093983215009
39,10000,0.997,True,9.393409327989788
39,10000,0.998,True,10.089724672764481
39,100000,0.95,False,-1.0816820561531217
39,100000,0.97,False,-0.7098661843145664
39,100000,0.99,False,0.08005658037295305
39,100000,0.995,False,0.6743904509140887
39,100000,0.95,True,2.694674265677485
39,100000,0.96,True,3.172346854929992
39,100000,0.965,True,3.23023126766014
39,100000,0.97,True,3.373915508055663
39,100000,0.975,True,3.58738551004593
39,100000,0.98,True,3.973575555360877
39,100000,0.985,True,4.809762224903649
39,100000,0.99,True,6.433388716199629
39,100000,0.995,True,11.031216640211335
39,100000,0.996,True,12.319386957343381
39,100000,0.997,True,13.391193118896838
39,100000,0.998,True,22.851837298112795
39,1000000,0.95,False,-1.0777628637173795
39,1000000,0.97,False,-0.7020784130568218
39,1000000,0.99,False,0.13136676529709448
39,1000000,0.995,False,0.7038507045593548
39,1000000,0.95,True,2.974790282574962
39,1000000,0.96,True,3.27948248050921
39,1000000,0.965,True,3.4712255105305383
39,1000000,0.97,True,3.705150038240262
39,1000000,0.975,True,4.098055880218435
39,1000000,0.98,True,4.663530041027949
39,1000000,0.985,True,5.382917775416996
39,1000000,0.99,True,6.66420366793475
39,1000000,0.995,True,9.99656107091619
39,1000000,0.996,True,11.271787775701734
39,1000000,0.997,True,13.11953120059712
39,1000000,0.998,True,15.865705676949261
40,1000,0.95,False,-0.9778205643734543
40,1000,0.97,False,-0.6249020814593733
40,1000,0.99,False,0.8021161560554889
40,1000,0.995,False,1.2012508397858719
40,1000,0.95,True,3.3482309829244192
40,1000,0.96,True,3.559848389008895
40,1000,0.965,True,3.6656570920511333
40,1000,0.97,True,3.771465795093367
40,1000,0.975,True,3.877274498135605
40,1000,0.98,True,3.983083201177843
40,1000,0.985,True,4.088891904220081
40,1000,0.99,True,4.194700607262315
40,1000,0.995,True,4.300509310304553
40,1000,0.996,True,4.321671050912999
40,1000,0.997,True,4.3428327915214515
40,1000,0.998,True,4.363994532129897
40,10000,0.95,False,-1.0820292524745427
40,10000,0.97,False,-0.6704380463145148
40,10000,0.99,False,0.09296669344981436
40,10000,0.995,False,0.7114392618302924
40,10000,0.95,True,2.4657648007473534
40,10000,0.96,True,2.575318900951765
40,10000,0.965,True,2.697689032792179
40,10000,0.97,True,2.844924251610829
40,10000,0.975,True,3.0191863254894584
40,10000,0.98,True,3.309405870868055
40,10000,0.985,True,3.8456348729227656
